Wavelength_nm,w_mean,w_std,w_ci_low,w_ci_high
390,0.0018760870723071338,0.0032149676038245433,0.0,0.012593988214736899
394,0.006294796992070716,0.004201198152535169,0.0,0.01896344624267173
398,0.010357175327759404,0.004282835652669555,0.00027131653279384736,0.020883615031785818
402,0.016827057854483955,0.004728353552724076,0.005892580523180107,0.028232475915054418
406,0.024340561392810454,0.004459806341070536,0.014857495753079698,0.035720841012259016
410,0.02916589866605987,0.004671207156040068,0.019544369448528994,0.041654253743618606
414,0.032710373344539447,0.004584738739921507,0.023402053853386968,0.043928020508634216
418,0.03683097961005256,0.004606475371397238,0.026676835653982763,0.049083286485457296
422,0.03877305704704499,0.004673487853093983,0.028927487654654162,0.0505674996997439
426,0.04115219504779175,0.004679184242332624,0.030958801078134115,0.05154689215956635
430,0.0430602461962893,0.004729396071433395,0.03246335085590064,0.05421187338421272
434,0.04827035275904211,0.004866500607236269,0.03868703400233428,0.061397215007925963
438,0.053006512626079166,0.004662739511614233,0.043997660299016896,0.06391570662178132
442,0.05643916664699971,0.004745156940082454,0.04700203222095062,0.06801680363253566
446,0.06023693368441407,0.004725660891353084,0.05140636144622967,0.07210902780951225
450,0.06571995136755136,0.004864672099183002,0.05590093507606684,0.07705331950485257
454,0.076545400809553,0.005335046171544647,0.06602420106775524,0.08913361254995192
458,0.08665154603025083,0.005249220319847722,0.07745751294666006,0.09923771057135025
462,0.09087706779699276,0.005597564129117797,0.07995382995482707,0.10439318986616213
466,0.09113477895927861,0.005417153555643783,0.0817606326165107,0.10461645915095591
470,0.09181412763256747,0.005377933145895375,0.08236358163917347,0.10537613022498137
474,0.09328766520775464,0.005419203502137834,0.0827219184702273,0.106074958690143
478,0.09516975920317916,0.005371677447828622,0.08591469071603233,0.10807762764385315
482,0.09502449323362212,0.0057384453180013995,0.08425129795450825,0.10948831555398993
486,0.09493427180097515,0.005395289157715077,0.08494852555409214,0.10803726868237268
490,0.09593443701060421,0.005520001319082069,0.0856518132268039,0.10988730273281098
494,0.09815146212495611,0.005647777313156208,0.08779077703953547,0.11167811691958521
498,0.10047879518142412,0.005677065637129073,0.09054549545758621,0.11404265587860904
502,0.10188702709691984,0.005657639179390789,0.09115992498704628,0.11608920643287601
506,0.10372656895671012,0.005859338157401616,0.09301638450862164,0.11716838397549448
510,0.108813966004207,0.005942459018350615,0.09879092773507077,0.12307355051854203
514,0.12066325103055371,0.006226072829105695,0.10977449298559845,0.13588497634794944
518,0.1316396421144303,0.006093887408463109,0.12079795927403966,0.14568110182269794
522,0.1426631601828404,0.00647880160746495,0.13208656180364917,0.15939769651041436
526,0.15242865586043958,0.006963312436449891,0.14121391849289586,0.16904673776825221
530,0.16102498858768152,0.0069699625328943715,0.14913596665374418,0.1773174433959313
534,0.16556319232853048,0.007303509237750481,0.15333809044306423,0.1839338835323104
538,0.16991389572383767,0.007029615615365914,0.15836608917359765,0.18919850180439843
542,0.17073622369595945,0.007151789048132955,0.15795268676602886,0.1886752337758923
546,0.16885722967810585,0.006980450335574452,0.1565760955979243,0.1832730835665332
550,0.17122603060496164,0.007245360549524405,0.16001352645874806,0.18761353856800891
554,0.17419265947702606,0.007165866687387486,0.16190964156364052,0.1906437562112626
558,0.17890159173562512,0.007448613315423076,0.16690715887017515,0.19711430257828308
562,0.17367671713480262,0.006868553311964596,0.16245945393484632,0.18880527262310753
566,0.1661974519309661,0.007179779415582736,0.15438472028096242,0.18257464569538387
570,0.1589601957346569,0.006785427283035806,0.1474976275463987,0.17384756988846012
574,0.15243976031849255,0.006921521463492979,0.1414590109610111,0.1699773074922507
578,0.1461035948237481,0.0064868331424063,0.1347934484752943,0.16185581008029745
582,0.14417537058733723,0.006701010560222343,0.13302378203486334,0.1609064615641319
586,0.14205101200711576,0.006614010046892604,0.13029570405463314,0.15780981428925145
590,0.14130389742772229,0.006556312379451806,0.1304782170772377,0.15717629235301084
594,0.14205879973654317,0.006786134214095173,0.1309138993314124,0.15918072439269526
598,0.14233330239452618,0.006759657502677333,0.13094516932078648,0.15831857177576897
602,0.1413226628448387,0.006518643776951713,0.1297128193066925,0.15675625768109439
606,0.140206591308067,0.006524353898610354,0.12981765312561988,0.15584387277143288
610,0.13848227653920941,0.006677814800352594,0.12747825206476102,0.1547246126263541
614,0.13627344002162403,0.0064511097656873755,0.12533923421236634,0.1521396157993152
618,0.13457446598779138,0.006409729739218886,0.12399739000886215,0.1500326718965651
622,0.13469406264811007,0.006523484574552086,0.12344230547658613,0.15109140478754768
626,0.13736938825185127,0.0064691973843165025,0.12691142319895724,0.15339026873068987
630,0.1382591221622156,0.006380675333352686,0.12853067066868004,0.15332021576191882
634,0.13648420811695983,0.006442390134074408,0.12579352389461346,0.15096953945045297
638,0.13417910550151407,0.006692145484013863,0.12250648391946692,0.15025245776928128
642,0.13075415347441166,0.006368464575195393,0.11853194888279138,0.14388305940464177
646,0.12569981797426738,0.006282541775523303,0.11529724441223986,0.1414778578876319
650,0.12272798629257527,0.006215494081371459,0.11210602883252165,0.1384856809225236
654,0.11876838405577371,0.005793156497865272,0.10897291955429561,0.13254450316674923
658,0.1153567131568614,0.005839824471334662,0.10562842935458944,0.12961521302468168
662,0.11185290516081658,0.005951489206757029,0.10087584427654905,0.12716271991372238
666,0.10848167023196062,0.005715380633255416,0.09886433634654576,0.12323173959886553
670,0.10421111447015009,0.005915237036807059,0.09335509806318973,0.11750501458759723
674,0.11459673714481035,0.006096184053119889,0.10379108780549452,0.1298834819577853
678,0.1234564265111454,0.0062545569228239966,0.11313740019951123,0.1395749658829853
682,0.13246496645467795,0.006018448350786181,0.12177047270242468,0.14688288826416218
686,0.14459096627082374,0.006728072837301565,0.13272598671133115,0.16091169024724877
690,0.161593460528335,0.007068129699043755,0.15026834691801522,0.1779294193139993
694,0.19399863869772035,0.007969189847180107,0.18084245558570114,0.2137800236532409
698,0.2288461813877617,0.008401854520754431,0.21562709230422147,0.24777070885423486
702,0.27950304611914983,0.009130188803271875,0.2643262374149073,0.2991960262007857
706,0.3346147653811331,0.01015648789740389,0.31841142238705766,0.3563358721189671
710,0.39039097126462624,0.011016209037754307,0.3722359999131956,0.41432990574154505
714,0.45232810132661566,0.012109848003944065,0.4326924399077402,0.4779911558041053
718,0.5234522009293525,0.01324604671940656,0.5031365033579335,0.5518431362608964
722,0.5956250052799473,0.013199868126446144,0.5738583381021141,0.6212449847030714
726,0.659492953716141,0.012432490232366509,0.6386688858539902,0.6835815946307258
730,0.7155049323270601,0.011858077611340723,0.6956632148815705,0.7387927619497382
734,0.7635993372759527,0.010826357430279416,0.7453826750245803,0.7850997404963737
738,0.8056870986670309,0.009749880020809806,0.7889292225445588,0.8240752444245986
742,0.8346014778264829,0.008939953386886525,0.8193317264873985,0.8510558053576307
746,0.8572537835460357,0.008014148623799828,0.8432617070124467,0.8725279522878767
750,0.8685769790330572,0.007576040969548604,0.8558589098804605,0.8828051554369191
754,0.8728147990274843,0.007447268827668868,0.8600396314219975,0.8870714284616729
758,0.8767419972783487,0.007235569354387737,0.8645227119602316,0.8900917950031604
762,0.8852474553019561,0.006866677087711496,0.8734920005904548,0.8983148557367284
766,0.894685928430174,0.006492036618618218,0.8834152425214824,0.9068787893127566
770,0.8961762668956362,0.006357246096715862,0.8854370525243823,0.9080658147395484
774,0.8962270178160362,0.006480130237944697,0.8849931749598993,0.9082229683373164
778,0.9006708558044101,0.00620237338004623,0.8898072934003046,0.9121079413727571
782,0.9054900295012811,0.0060275412598057125,0.8948799577425304,0.916877575434986
786,0.9102195784366581,0.005749806253678415,0.9001687773549661,0.9212536322311674
790,0.912219947902996,0.005669419328569182,0.9023710983542748,0.9229755237061267
794,0.9126111801213027,0.00565989700713418,0.9027197602869779,0.9231311556764494
798,0.9132919528314424,0.0056385256574836146,0.90342667128008,0.9239121551039893
802,0.9137723790839101,0.00558110136959215,0.9043179111103496,0.924540255167592
806,0.9145937298847426,0.005557070604316031,0.9048095973292064,0.9249336184126278
810,0.9161007896572059,0.00551247434757993,0.9064619320984707,0.9261245466875824
814,0.9177351356527829,0.0053678836568786985,0.9084733075218107,0.9275581741530707
818,0.9188309661096411,0.005317033594803513,0.9097378626312806,0.9289519571403263
822,0.9199349405232694,0.005313666703247983,0.9106304266072218,0.9297799267087642
826,0.9226951590078679,0.005171887904473455,0.9137890148645017,0.9322666140002039
830,0.9247516165178693,0.005091128766221569,0.9158694994791273,0.9339355502729337
834,0.925789450111921,0.004988748479142121,0.9166351574237047,0.9349492795501451
838,0.9269044441954228,0.004972405033767573,0.9183367046747105,0.9359160842029934
842,0.9283890135204292,0.004876813260971926,0.9197909327690064,0.9373934671634832
846,0.9310334930839437,0.004756103698403848,0.9227154669650168,0.9396645185791983
850,0.9334527404883296,0.0046329459723553615,0.9254208593379953,0.9419048003912351
854,0.9344721301860996,0.004553211575435469,0.9263929572804191,0.9426753174457667
858,0.9354685512850573,0.00447313584386815,0.9277996063019206,0.943909156545499
862,0.935787246811298,0.004513578786039585,0.9281053251083826,0.9445808753274446
