Wavelength_nm,w_mean,w_std,w_ci_low,w_ci_high
390,0.010647248747475585,0.017566376161072348,0.0,0.055677959571667913
394,0.014798761678532276,0.01953215588116679,0.0,0.06767935829880986
398,0.018992232700969586,0.02223208466259515,0.0,0.07580909612048099
402,0.025055485007257218,0.023747085831617123,0.0,0.08823983260372406
406,0.029512830416916193,0.0249322885698627,0.0,0.08551543019980336
410,0.035264609362370886,0.025681101392375724,0.0,0.09320843886757056
414,0.038872974229644246,0.025496597368113938,0.0,0.09314680993371761
418,0.04394952748744719,0.02701004192135928,0.0,0.101915383952323
422,0.047876269705068454,0.02834591089582772,0.0,0.1107467586348909
426,0.05232328940656097,0.02857105888301706,0.0,0.11221174685773706
430,0.055515012939638606,0.027656519871196862,0.008519818336351289,0.1177261849444171
434,0.0620689580029025,0.028490403843157423,0.0015206931969610296,0.1228391130321093
438,0.0690420699125508,0.02849981800428895,0.011881994992974992,0.13236253882667992
442,0.07279692424282254,0.02995285369095104,0.01652645539495699,0.14011319100897784
446,0.07836621745670391,0.02858342496139757,0.026412075636692456,0.14296226241104906
450,0.09004024034522688,0.030594726562843334,0.030155557449494188,0.15120203784144418
454,0.10508226796361124,0.0315268328888031,0.04744361021344059,0.16805397112954068
458,0.12046349195454745,0.03157486033227098,0.06389567103783694,0.18516956519483282
462,0.12585383679725234,0.03319059092014064,0.06419092104268964,0.19651884817589482
466,0.12938527485471274,0.032236744489368065,0.07323211848355753,0.20030512760908756
470,0.13076467002039832,0.03193263922621538,0.07266819409413008,0.1969966135646801
474,0.13445168450872225,0.03134553829492257,0.07862777424572798,0.19661194204881322
478,0.1366162937014567,0.032786311177384196,0.07803337365245452,0.20810001981412704
482,0.13863861696053298,0.03232130343470263,0.08174422386173998,0.20817016083981313
486,0.13800867896982782,0.031071308945098342,0.08386701953618318,0.20473999497310796
490,0.13890253432503366,0.03303982975328299,0.080384772179373,0.21061513199009588
494,0.14229163931912153,0.032930286168751974,0.0872170834254142,0.21342096426743493
498,0.14739685510664832,0.03284547598870447,0.09039795909362225,0.21777027699546553
502,0.15063895245218317,0.03241762138701639,0.09661024417788858,0.21781130054422398
506,0.15440403404505354,0.03282977540003573,0.09945800022951226,0.22117413434127717
510,0.16153510537054852,0.0339067143220052,0.10462986061845041,0.2322867132592015
514,0.17455415017589415,0.032861530456642855,0.11581985559400007,0.24498309674953972
518,0.1862336744252853,0.03398285186055203,0.13084576206244466,0.26121445925236003
522,0.19904227029734828,0.03437488253759242,0.14181741020517988,0.2717994317304519
526,0.208601358967898,0.0372798378031172,0.1460588788770686,0.2873510744395632
530,0.21609305238069207,0.03423722947356271,0.15988065979028887,0.29025563446283564
534,0.22332182275800824,0.03809014999205337,0.16248397815895324,0.30230697533055845
538,0.22883623988975363,0.03665612778056328,0.16810476191589901,0.30217263994690335
542,0.23165911230727781,0.0389817237558848,0.16828481827615144,0.3152679459353105
546,0.23205451553292208,0.037065915533640095,0.17030643611569868,0.30869696152812237
550,0.23498119657682928,0.03644765479004051,0.17336041686198259,0.3088066794148302
554,0.23917798962767195,0.03657956236400929,0.18060318826114227,0.3144265015316641
558,0.24433549030747725,0.03752558158534557,0.18390678732173146,0.3265659923342036
562,0.23869355474242016,0.03817065034541876,0.17643176218677278,0.3209136847957693
566,0.2346849453478975,0.03767467041667111,0.173285767891249,0.3146278845303952
570,0.22472505964954342,0.03761729897053199,0.1596375684939328,0.3031072173200336
574,0.21959762731257296,0.03759067598351397,0.1525677065958786,0.2994220166008053
578,0.21411596746160177,0.03610659029995105,0.1546867841703949,0.2956781364040354
582,0.21269968088992383,0.035705519405177105,0.1519827898237676,0.28989477998789975
586,0.2084611687496223,0.037461063135612434,0.14298748032718553,0.28802854893707847
590,0.2112391224296702,0.0351409961223871,0.15108988607150184,0.2847487131354929
594,0.21044880298188953,0.036579894199194204,0.1461126184236396,0.2870273485978413
598,0.21312686835046396,0.0366830138068555,0.1509961967032727,0.29078177893918766
602,0.21282590187206496,0.03615708992771662,0.1522472474930101,0.28333249546152744
606,0.2140135820146985,0.036568194407945155,0.1477117432255697,0.2921954476611965
610,0.2145077949029129,0.03540106569398916,0.15847898582014402,0.2880506929301376
614,0.21401671056758217,0.035276113317986794,0.15488205376736458,0.28517440782491554
618,0.2156741274305263,0.03530450451949926,0.15798508078219203,0.28777429324626264
