Wavelength_nm,w_mean,w_std,w_ci_low,w_ci_high
390,0.03180406480942958,0.0465214298924491,0.0,0.13196326224125768
394,0.035683997022616216,0.048449570762936524,0.0,0.1349256219709478
398,0.03858491132625214,0.049702915092870406,0.0,0.13484965668008853
402,0.03924910017588101,0.05017548631366787,0.0,0.14218043236460615
406,0.0448638040515404,0.052126887787343236,0.0,0.14616257369191796
410,0.04507478700797117,0.05245801629955225,0.0,0.1471187556209657
414,0.04888267320609048,0.05367584635888259,0.0,0.15055017380514843
418,0.046641151671845626,0.053041166855683,0.0,0.15468179305800966
422,0.05231805106495325,0.055493466231039124,0.0,0.15697225982238341
426,0.05231220490906943,0.05519959862190199,0.0,0.15773121539639548
430,0.05322915950631926,0.05528235112482479,0.0,0.15903755318067608
434,0.05683636242617906,0.05501394698943507,0.0,0.1638523070872702
438,0.06348549121257244,0.05784601172761723,0.0,0.16816632983606178
442,0.06444835583533802,0.05774484155371706,0.0,0.1705832442030162
446,0.06699565447620127,0.05939076650752611,0.0,0.17658717218172681
450,0.0694667876959995,0.05948800909679856,0.0,0.17975382826122685
454,0.08100771902979022,0.0620540765639062,0.0,0.19384190507625668
458,0.08729439304295418,0.06614680804994735,0.0,0.20233300173304217
462,0.09144955139550338,0.06605784542478141,0.0,0.20327209898255655
466,0.09148963931347968,0.06771840864465534,0.0,0.20609445643984994
470,0.09510594451528419,0.06775377015877317,0.0,0.20935747885223455
474,0.09500560654731531,0.06614689972123856,0.0,0.20704634929088883
478,0.09792161382472203,0.06830581354661618,0.0,0.21181447685963892
482,0.10012164413783652,0.0675996298503426,0.0,0.21378487872122381
486,0.10073340618963861,0.07098833096489911,0.0,0.21447671433731408
490,0.09840049257742381,0.06874087261934218,0.0,0.2133541387148501
494,0.09759283622158242,0.06793548948763234,0.0,0.2142405995035451
498,0.10269254146396407,0.07008328069957699,0.0,0.21794194863111477
502,0.10574117139623347,0.06997388599168664,0.0,0.2204746704822302
506,0.10410500568552787,0.06991709070600995,0.0,0.22170127014255667
510,0.11169394918342092,0.06973351228083567,0.001243226885552996,0.23111810000163652
514,0.13063150255572437,0.07164873949080355,0.012898188501386769,0.24131866376803401
518,0.14033105581171915,0.0698773822248343,0.027813544224269328,0.25416391943341426
522,0.15059218645972708,0.07083821444343656,0.0378806909529111,0.2636689837223015
526,0.1596121914231153,0.07153893989314022,0.04600242239325569,0.27209082330163226
530,0.16244331226159972,0.06999597381408304,0.04976473692865526,0.2761968256577184
534,0.17257562118203054,0.07070707163077873,0.06227224622132245,0.2855928819467066
538,0.176686805761656,0.06814484964085693,0.06895533359967701,0.28866581769806543
542,0.18234845738629382,0.07046120607079102,0.07002365594074256,0.2917901081874231
546,0.18079322885864932,0.068453022606837,0.07190175654708525,0.29224748896695846
550,0.1856357876318224,0.07054266910799441,0.07218850349091598,0.29326915619413535
554,0.18166281172769072,0.0696037362093911,0.07401467635004719,0.29338166067117644
558,0.18304906166442567,0.06614441002444855,0.07389584553005078,0.29429696374555986
562,0.18444417864875612,0.06831859400551968,0.07264901827183069,0.29331800734844354
