Wavelength_nm,w_mean,w_std,w_ci_low,w_ci_high
390,0.00712721068299428,0.01029350572981978,0.0,0.031448867225760575
394,0.008733473059176048,0.01137422313973071,0.0,0.033487140059668345
398,0.010331538441257459,0.012014143692062867,0.0,0.034799677244759325
402,0.011388591435817403,0.011900261261074527,0.0,0.03660209483513876
406,0.01340686284427244,0.012907858792057508,0.0,0.03916553878956337
410,0.014462460380352418,0.013360327854147664,0.0,0.04082438310665332
414,0.01655764125762185,0.014730020095600075,0.0,0.04515404757987397
418,0.018987518151191304,0.014540860322235049,0.0,0.04650053344109889
422,0.019990775868207866,0.014835676350087663,0.0,0.04825189837990696
426,0.019825531300089516,0.015495172621461968,0.0,0.04881919980441086
430,0.02070414722849354,0.015448311497649282,0.0,0.04953754270744756
434,0.023209426792037982,0.01560145679739907,0.0,0.051895051508450356
438,0.025461706232503687,0.01634877370675309,0.0,0.055575586125573735
442,0.029588003279331365,0.01628956306210695,0.002448746378330181,0.05986710260427946
446,0.033587358428950276,0.017053157964062243,0.005456288175877708,0.06403790065362606
450,0.03727232929438872,0.016471026418919406,0.008543439904902117,0.06792702274005562
454,0.04993868381443603,0.016663034489650994,0.022664330474832416,0.08002375959863128
458,0.05941007810176076,0.01665551119627821,0.030458457321810156,0.09040372571202362
462,0.06492473121846097,0.01707134078088963,0.036638909900751145,0.0975297988246231
466,0.06614871099430267,0.017048641549758315,0.03741476231011881,0.0962132607904431
470,0.06628244269968005,0.017283593221679598,0.037832038899204036,0.09781410233552487
474,0.06821363755973645,0.0167742660462663,0.04134371025742649,0.09984229646155665
478,0.0700990721033713,0.017343726711792483,0.04186682771036308,0.10226305663003298
482,0.07047361713218728,0.016942749627377178,0.04183773058174983,0.0999220911572643
486,0.0707728746232026,0.016879831573260333,0.042240968540103764,0.10128609585687676
490,0.07172319720324778,0.01743172577516816,0.04387783034287893,0.10541681671311266
494,0.07388972062720829,0.01737186733312029,0.044973497959024306,0.10622758125130408
498,0.07464343207607507,0.01694141347188681,0.04797614737676954,0.10655770502150738
502,0.07552995982803001,0.01763651263414243,0.0482127296611892,0.11027831836946518
506,0.07529729160998985,0.017407180454860272,0.047153371073795525,0.10881025057382085
510,0.07822301445828363,0.017697639912458974,0.04975851377422019,0.11107665055183684
514,0.08804703098520364,0.017582225082756007,0.06036753924273665,0.12097169016070573
518,0.09760865172085426,0.017370744289656338,0.06939113768280408,0.12957627018788487
522,0.1051607629957535,0.018323517552625374,0.07743791578726844,0.14274114417831557
526,0.11245051211734158,0.01854455078734276,0.0845143484474676,0.1501277358338073
530,0.1170284753727426,0.01861642777558319,0.08840572804498262,0.15377143200934332
534,0.12247922865230244,0.019653017550547224,0.09405465485390997,0.1734684762025603
538,0.12695883184859452,0.019939105464135177,0.09756616551933199,0.17919068892010573
