Wavelength_nm,w_mean,w_std,w_ci_low,w_ci_high
390,0.04697620967438451,0.07533138597295212,0.0,0.2042674020649126
394,0.04804831794185106,0.08067551314952509,0.0,0.21283821288983268
398,0.04813687081788433,0.07473743924855787,0.0,0.20062750749037161
402,0.05148020243020479,0.0767514469523112,0.0,0.20787179515883575
406,0.0671076051281771,0.08436356669357944,0.0,0.24643462424291193
410,0.08045137244733491,0.09183532604892712,0.0,0.29235580578522974
414,0.082642194924855,0.09011062469259362,0.0,0.3023815896517636
418,0.09415282129156946,0.0962842817412301,0.0,0.3345120970802305
422,0.10108534035823893,0.09889282814176564,0.0,0.34524660936730317
426,0.1045255091136475,0.10357563466708522,0.0,0.37243885728544424
430,0.1080777156671251,0.09803885274391395,0.0,0.36404006375213677
434,0.1121886258414512,0.10261274885412816,0.0,0.38438459786274276
438,0.12106142523578417,0.10391415192193086,0.0,0.3971664683764761
442,0.12718438111120214,0.10808277491512154,0.0,0.4195581392992827
446,0.14298069551970527,0.11240441098002954,0.0,0.4413312105528255
450,0.15206386442260034,0.107389589021351,0.0,0.4434642538482789
454,0.1783406461131691,0.11683255606182791,0.012736611057306401,0.4928178037233956
458,0.19860203687523256,0.1102286868243386,0.038831487438078606,0.5038791265542548
462,0.2116229996421072,0.10934622242406782,0.05134841988567061,0.5199900243880959
466,0.21617080909882092,0.11071810132262867,0.05353408479140144,0.5262451764286518
470,0.21729028742293618,0.11356133224727995,0.0564958352530654,0.5342881338117197
474,0.22244727520209212,0.11227346851942425,0.061189484504145734,0.5352022946666977
478,0.22776695321049467,0.11319907296673887,0.06435906707053249,0.5405527456492816
482,0.2332670243757667,0.1087333351093204,0.06882198376587191,0.5415362667794489
486,0.23083667805132393,0.11235936799135776,0.0700370813843354,0.5458172354498871
490,0.23564410147994583,0.1146013792917477,0.07160266825539811,0.5515154207600256
494,0.24260803374587,0.10987249738395746,0.0761116217861014,0.553220766146158
498,0.2432040481588329,0.11241002841912515,0.07810432182422014,0.5559984304513691
502,0.2498276183849048,0.11026676549138786,0.08166495153339191,0.5604273473384385
506,0.25664822096814716,0.10861834694609776,0.09627896408749813,0.5654685297925832
510,0.26837406379471745,0.11321405939074435,0.10883718475397504,0.5796438638315878
514,0.28446295858586085,0.11123506239683716,0.12803072187986297,0.5987643803574537
518,0.3069651082472479,0.107736219942428,0.14803925402153995,0.6146284317235017
522,0.32428188359179705,0.10829090727914795,0.15987722456455228,0.6287761590203857
526,0.33632561460120364,0.10663364001212489,0.18197635797447673,0.6391355559805494
530,0.34773293537678346,0.10467493801567032,0.19168685626685178,0.6453825481335781
534,0.35985027137844455,0.10545026430768333,0.20125477185190296,0.6586678285125244
538,0.36724278158724494,0.10602791883535696,0.2043598697732608,0.6657440175942012
542,0.37377284174595143,0.10779934526490938,0.21212222737163225,0.6806982196210578
546,0.36726118056158047,0.1067687993269546,0.20783492581943158,0.6728222763507535
550,0.3736741761091877,0.1067697271456299,0.21306909149252412,0.6733084628368539
554,0.38150512834518363,0.10624097990845602,0.22096461451227511,0.6772850914737898
558,0.3864859222825065,0.10249629294972465,0.23217333066791587,0.6775333968328282
562,0.3828243442461018,0.10375301305241903,0.22292401703770354,0.6730300757147595
566,0.3769637675076148,0.10369375935667563,0.2202644705500134,0.6715417209823864
570,0.36943189191625286,0.10603957219167394,0.21196717764770004,0.6685553023820465
574,0.3572643276576063,0.10571317726471265,0.19986091164196088,0.6574746714482593
578,0.3474597818476308,0.10619843471755562,0.18412230670071994,0.6479990765768966
582,0.347591229365286,0.10725587884659435,0.18648938157382663,0.6500764496453985
586,0.34260253609758534,0.1070359932671248,0.18855513809551455,0.652964692594761
590,0.34830807126991,0.10442225693084421,0.18761842008239063,0.6452619563810037
594,0.34596035500419187,0.10590413146035732,0.19427967563052523,0.6503676910597902
598,0.3497504032667396,0.10691359536257632,0.18692157796178913,0.6488913569171577
602,0.3540254994521542,0.10368017759292582,0.195732903874439,0.6484458665560313
606,0.35586161599552407,0.10378275171600652,0.19409538367138518,0.6517142360688996
610,0.34758123697621646,0.10537809626828079,0.18797852079522664,0.6485245717715065
614,0.3484945471398849,0.10807471753722929,0.1872868081782625,0.6527642728446285
618,0.3425676730528782,0.10611610381527183,0.18783797863643997,0.6454954604360539
622,0.346586413630039,0.10825825824166696,0.18558602309119285,0.6474149666268634
626,0.3436020793078214,0.10516967706218287,0.18813040253240634,0.6470205917618821
630,0.34979237087295384,0.10762615634885317,0.19121097446486449,0.6506338473051873
634,0.3464222542259988,0.10657778078014202,0.19112313938571865,0.6500570392409591
638,0.34758344066829944,0.1037351507993896,0.18853917297930248,0.6463191197573268
642,0.3410133976915109,0.10463976367278971,0.18750216613565265,0.6408403839069124
646,0.3361935805378156,0.10909841288864866,0.17612744981617723,0.6430225664124811
650,0.3308116475958862,0.10930252476304955,0.17016219829260903,0.6349811891068713
654,0.3231953252321569,0.10921470062804808,0.16571620757194558,0.6321523907139774
658,0.31470166826524476,0.10950153262469427,0.15664088670414325,0.6267855728159227
662,0.31299627209568814,0.10847747101668495,0.15529397289714686,0.6186340474367262
666,0.31097406623173424,0.11061334129459025,0.1440096945318371,0.6173834815989474
670,0.30305410771104235,0.11162332096066306,0.1405305875112293,0.6138159724227068
674,0.3238829887107601,0.10671508799447318,0.1632574324536845,0.6344055193787799
678,0.3409838608125936,0.10713536510289835,0.1785266590132542,0.6424791830561609
682,0.3583953348767142,0.1065514508648578,0.19920075253332029,0.6621710395240029
686,0.3790614647369138,0.10574175211062903,0.22009839368773726,0.6730298985739185
690,0.4086363135298323,0.10365068930968868,0.24749110382489967,0.6936508477646869
694,0.44783454696560865,0.0991482837658235,0.2927432405690158,0.7235575229929005
698,0.4956284719208136,0.09281462885769255,0.34955757355649447,0.75530843748608
702,0.5550203712465854,0.08559014660712695,0.4275722520664102,0.7915980448062322
706,0.6103924378945768,0.07899476841687615,0.4775151106900064,0.8228491154094669
710,0.6638429636976477,0.07013302978262778,0.543981657575387,0.8489343759109784
714,0.7096539483180413,0.06207578012009981,0.5996363166462959,0.8736066691721994
718,0.7595204926351972,0.053974539572931614,0.6622638850776227,0.8986049596716759
722,0.8018944304256195,0.04490465397170159,0.7197440104806111,0.9179504204708117
726,0.8346022710092061,0.03881541129321317,0.7647463048902848,0.933765913443239
730,0.8619045941273356,0.03298524396803465,0.8014985637869172,0.9467022922738165
734,0.8833245072545818,0.02885459774651034,0.8316849504631159,0.9561268626094389
738,0.9023244294223454,0.024972713996208765,0.8556194631589946,0.9639512024686626
742,0.914753437202838,0.021756230187337043,0.8759919012467889,0.969112319806042
746,0.9234991569045186,0.020117819639077907,0.8856628580107555,0.973270345086368
750,0.9289194577799591,0.018618072529692414,0.899068710601738,0.975337366628338
754,0.9313039668313141,0.017716197899809206,0.9014234837433611,0.976215204938721
758,0.9334131764173071,0.017879572664580505,0.8992989595943133,0.9772238950383595
762,0.9374296875916059,0.01668703570951865,0.9058286873000112,0.978894159376106
766,0.9418402272403456,0.01570097124238155,0.9131173224658152,0.9810609558668668
770,0.9429158837335958,0.015475114454015303,0.9137988833012202,0.9812830740313434
774,0.9435671299078953,0.01550050501899766,0.9143613675621752,0.9819528523309179
778,0.9466368158707383,0.01470433731591531,0.9187152798882571,0.9827991228513017
782,0.9494377593362286,0.014026767943293581,0.9244579696099671,0.983908943223556
786,0.9520662367526387,0.013324770738230657,0.928394025597662,0.9851115935309418
790,0.9533110048683214,0.013231507114396366,0.9282424206198782,0.985635289653193
794,0.9538407422942065,0.012791979113151341,0.9290331250645111,0.9856534918922425
798,0.9548002067865261,0.012548328199712454,0.9336783217288321,0.9859834201219899
802,0.9551140276408215,0.01269101749198401,0.9306265559630161,0.9862940593187722
806,0.9564874834934476,0.012345455058775462,0.9328414010289503,0.9867888744604374
810,0.9581534270372385,0.011992185947326884,0.9360931173807517,0.987540796155489
814,0.9595591974191783,0.011447562121617887,0.9377911048978943,0.9879983964379501
818,0.9612678591204127,0.011064814536733312,0.942914118737658,0.9888142187694687
822,0.9620690478756354,0.011261917644158449,0.940905822041284,0.9890719205159382
826,0.963598742814655,0.010745393861809375,0.9430596291483677,0.989868147789888
830,0.9650398929644605,0.010453309470556737,0.9448464362969207,0.9904701494435934
834,0.9655012949650069,0.010213527022687399,0.9459634062554517,0.990504568689843
