Wavelength_nm,w_mean,w_std,w_ci_low,w_ci_high
390,0.012271901572780936,0.02687013203609196,0.0,0.10518471544518838
394,0.01630247988741898,0.02893702368211737,0.0,0.10728535511684828
398,0.021372156520287088,0.033525459261279485,0.0,0.12262335320547503
402,0.02576650803009224,0.030284492886846974,0.0,0.12069738568991094
406,0.033367086175552355,0.03826294001269445,0.0,0.14355877703628556
410,0.03811424108811216,0.03905527884644517,0.0,0.14054879558654323
414,0.04244133228645518,0.036744040760834006,0.0,0.14748600153787617
418,0.04650346122964823,0.037943698198121066,0.0,0.15086270756377995
422,0.04821785742365604,0.03882047695837,0.0,0.15226267915614397
426,0.05655908952386876,0.04266436381976393,0.0,0.16896459269060105
430,0.06060713431218419,0.04213883966943225,0.0,0.17109631180291843
434,0.07087410444795536,0.04404955959251507,0.0,0.17816585082522982
438,0.07619843774134856,0.04217455205396114,0.0,0.19112840356210475
442,0.08338851168689619,0.045411785952164385,0.006179002591894532,0.20080521427143921
446,0.0902472003574931,0.04739885556408001,0.0,0.1987695002140668
450,0.09836669511575191,0.04888026105212483,0.012105058682811264,0.2141654876719715
454,0.11884792521972458,0.05198723692904927,0.03266661396859602,0.255662536073994
458,0.13778746178457313,0.050740336680748434,0.05584148770298756,0.2774062289183416
462,0.14621754599164277,0.053245056914148874,0.05858356486200804,0.2702046621959138
466,0.15190070698707323,0.055327959726285056,0.0652909839410676,0.29574832364131515
470,0.1530119894890637,0.05425337596734012,0.06645983138756537,0.29177951670189917
474,0.15418628839170875,0.05717422925383466,0.06365607401497167,0.29859930987398564
478,0.1595991610314443,0.054429446991895065,0.07163196627430463,0.300429862198296
482,0.1625706950974958,0.05848594517635813,0.06864054241026414,0.3071464511304137
486,0.15744566682558805,0.05332385465005676,0.0769012825720936,0.290845001369861
490,0.15595316148867264,0.052801077101782556,0.06902285448032568,0.2808418657251818
494,0.1615694910736443,0.054611679965335294,0.07443079622331253,0.29933557945668793
498,0.16660710642405427,0.0566133855427068,0.07856606692810483,0.3116552954524508
502,0.1686056194407325,0.055796960948567606,0.08061386214423051,0.3081460639127019
506,0.17731306128698857,0.057097231376494126,0.08613953458815327,0.3190113409170125
510,0.1845676719022618,0.05719660481548218,0.0933326431311883,0.3230712029286999
514,0.2015724263989325,0.0602082986447296,0.11094363983341188,0.3429982247560649
518,0.2168907632700742,0.061010674130765725,0.12432660518287902,0.3704132233311427
522,0.23092632146556968,0.062171325817131064,0.1343088724178251,0.38583390140499246
526,0.24280156401549163,0.0643424306677706,0.1434627308688553,0.41527883544801125
