Wavelength_nm,w_mean,w_std,w_ci_low,w_ci_high
390,0.0009508409236714582,0.0016307010282395006,0.0,0.0059852467424012
394,0.0009529863662960942,0.0015875280894385657,0.0,0.005463670543428352
398,0.002032932836504461,0.001964176618063206,0.0,0.00747725925581187
402,0.004842033107562584,0.0024105241251802688,0.0,0.011008517507625094
406,0.008229749488646,0.002534810599703091,0.002999526842735357,0.014251301194583985
410,0.010518555708439237,0.0027020687949148746,0.003590310050891167,0.01652392735171868
414,0.014051726212070119,0.002743256688534679,0.007574235974950829,0.02019503738814174
418,0.0188375821174866,0.00257278946674351,0.013080465747638043,0.024633501433802635
422,0.0202327423702804,0.002670265807737363,0.014184843063827597,0.025971162317911266
426,0.02196283758445956,0.0028818468256368687,0.015047548784457654,0.02837433489455989
430,0.023555805515623317,0.002815570465416967,0.016645504306081502,0.0293386013614648
434,0.026862415260437155,0.0027178880758002644,0.021263874416918113,0.03227490239071375
438,0.03026382350117897,0.0028749401593487524,0.024461863493441448,0.036403135714422594
442,0.033687000689825324,0.0027661659811532204,0.028218399439505527,0.03944616978757932
446,0.037238749521222345,0.002869975006216139,0.03175919305735331,0.04353129330604985
450,0.04359793059421055,0.003031869979589954,0.03751079074106781,0.04966334369964522
454,0.05482171386546141,0.003265902334953183,0.04844182044734656,0.06155836979661183
458,0.06471311968177253,0.0035525667607527144,0.05679279644463138,0.071510367119981
462,0.06897102440216706,0.0035536116813578173,0.06287348932240312,0.0764705066601497
466,0.0702054996644569,0.0033787948861044932,0.0640138723927423,0.07644056560709987
470,0.07101782734770531,0.0035914070503316672,0.06364442830266759,0.07694994998819564
474,0.07378104828042527,0.003586455041901937,0.0673459361313941,0.08027315477018908
478,0.07580744201910888,0.0036538233089478053,0.06892579829330381,0.08221658164685691
482,0.0753675383343178,0.0036662794930664455,0.06853957767297574,0.08209929210601752
486,0.07558592533854767,0.00365001650182942,0.06855952807835503,0.08242937196094875
490,0.07692431424704181,0.0036745468046831325,0.07049372482286488,0.08402245497495203
494,0.07813987048877857,0.0037321738814350925,0.07119801232680102,0.08527086965349454
498,0.07942537442259495,0.0037096632077511945,0.07249049615837048,0.08569623207737653
502,0.08165521404661305,0.003787798767513204,0.07525164811653631,0.08862426993327044
506,0.08331758070475867,0.0037483278940933645,0.07673487723745634,0.0902355434113749
510,0.08864962648294884,0.004108281083350277,0.08138881357273368,0.09682488303985752
514,0.09756941273541093,0.004172076860719622,0.09023412361745968,0.10472587573783468
518,0.10574196964918066,0.004364866688062537,0.09836543711065425,0.11330543534455251
522,0.11412267270351696,0.0046030476161734,0.10588877977049166,0.12218810559140732
526,0.12107798114230524,0.004776147962654933,0.11297666050755521,0.1293537133354389
530,0.12717669158023065,0.0050664960240489635,0.11852112386835688,0.13612332252556322
534,0.1315390784224625,0.005183501763353908,0.1224464459052188,0.14052944174335283
538,0.1365692444111568,0.005273528535902482,0.12703254772640077,0.14477492672175254
542,0.1372490761088445,0.0053297530745611,0.12811790516324698,0.14605372999789998
546,0.13568246281991408,0.00516080089312332,0.1272241289738504,0.1437730893717465
550,0.1367186130517421,0.005234133253260947,0.12794618733017663,0.14520981175811976
554,0.14047223363739342,0.005329373082283688,0.13185190638256356,0.14909745928365095
558,0.1448868172334688,0.005484250956890228,0.1353781747949065,0.153700567959536
562,0.14101512110440811,0.005383184577640613,0.13201652306579886,0.14958329380166746
566,0.13707921024562675,0.005313696985444554,0.1285055164557631,0.14534931362677728
570,0.1312746062939249,0.005134161653788794,0.12277347265785973,0.13955867691224277
574,0.12562646505226333,0.004871640391560763,0.11802318183074642,0.13394992435235467
578,0.11999922501224167,0.004854650117168887,0.11159128036917249,0.12824945173122196
582,0.11980667130844617,0.004711758488418665,0.1118704074850227,0.127573003420965
586,0.1201690183894323,0.004660932584177702,0.11229355945862918,0.1279260862080798
590,0.1204997049779331,0.004861766107500627,0.11242811237605846,0.12896240088499206
594,0.12051505866328845,0.0047458423528838846,0.11276590707480677,0.12824146170462117
598,0.12054307020220227,0.004971458657248677,0.11192410210193018,0.12890497996018702
602,0.1208110730216381,0.004800677036076434,0.11237127911104806,0.128172409701916
606,0.12056031290165715,0.004765529519869027,0.11236999390841236,0.1289764431738562
610,0.11975144093725369,0.004751466730865348,0.11142527277365456,0.1276815392046284
614,0.11910830971691982,0.004752362361534041,0.11117293876511683,0.12762355371237638
618,0.11840361250063933,0.004731121307618918,0.11028314692926262,0.12618845193616696
622,0.11856906663732954,0.0047290063478012115,0.11060058456999877,0.12636428566043356
626,0.12025951741044179,0.004817548058544942,0.11176422027915305,0.12830040312085897
630,0.12088770792619405,0.004871675118594308,0.11234763726289002,0.12918659080254646
634,0.1185723845649717,0.00473292030728667,0.11040599993214752,0.1266776300572009
638,0.11700324540846359,0.004471661989348472,0.10956238736336342,0.12428371772116639
642,0.11527760626669663,0.0047295871888494425,0.10730940787810743,0.12318155246217075
646,0.11265815340119807,0.0046179354871949295,0.10489630446822103,0.12124542238067784
650,0.10995253473714922,0.004592661799215574,0.10213331002507098,0.11884662203046775
654,0.10647172292492574,0.004457740106652254,0.09821929530589059,0.11484704948816359
658,0.10366552812985837,0.004354662725355375,0.09661987235386428,0.11096041368321569
662,0.10138167483411256,0.004284421260469329,0.09420321211976229,0.10867236123736795
666,0.09779677444904697,0.004112936555914981,0.0905937790973621,0.10484952287366076
670,0.09576007889566202,0.004158381657145545,0.08845858476167454,0.10306720446924521
674,0.10551285518906657,0.0042928577509587975,0.09774883436567185,0.11245146994871678
678,0.11396117489760611,0.004629583410225198,0.10624304959945684,0.12183913981355514
682,0.12272361077271182,0.0049310596245668,0.11459126226330757,0.13128388611929936
686,0.13215001246292193,0.0050445743903775745,0.12402028615788242,0.14021980220209715
690,0.14723218037620076,0.005527805291061286,0.13857239078575043,0.1555705481127924
694,0.17289854705162389,0.006314453784329221,0.16228352909872648,0.18201962023033114
698,0.20084514164080555,0.007179222328615268,0.18934997543368376,0.21132962090839497
702,0.24146066295417407,0.007913768704224219,0.2299223043429591,0.2524102659045493
706,0.28460562235898995,0.008924838716452124,0.2715137960777012,0.2968196457213592
710,0.3293967922035785,0.01034806879685877,0.3148452538399698,0.3443678373402521
714,0.3792640537627446,0.01126137646531999,0.36347772180456356,0.39390779669556814
718,0.4384765978305736,0.012256807121841178,0.42123877669277643,0.45385299077903285
722,0.4988113421403154,0.012941534398545602,0.4810725351004249,0.5151657766541382
726,0.5543170437878757,0.013331181011721953,0.5364124547597443,0.5708179210116393
730,0.604171008457654,0.013616813535627848,0.5864756349807735,0.6212147215600323
734,0.6489461589149857,0.013488092850121492,0.6310642077660901,0.6655262949820614
738,0.6902946895866275,0.013079886248931609,0.6729531459645182,0.7062210413476426
742,0.7204062963593261,0.012739221724854269,0.703608718134166,0.7362731309966185
746,0.7443019580448225,0.012319702433827516,0.7283045521455795,0.7594467368238375
750,0.7588255968963125,0.012093989423858286,0.7428479825907004,0.773164501540117
754,0.7655233333964465,0.011888263654815203,0.7501942333399595,0.7801230515563109
758,0.7721660918345743,0.011769825942408715,0.7569370427539768,0.7863204407586425
762,0.7827927106431506,0.011444321064114837,0.7680613438289354,0.7964804059364489
766,0.7943789240539557,0.011145418439643444,0.779988469097055,0.8081330236918842
770,0.7962224534828465,0.011147598926288893,0.7819863445636447,0.8101924357046979
774,0.7967296740656612,0.011063317064534192,0.7822635583273917,0.8099398799189066
778,0.8048619241888479,0.010846128151151324,0.7908035176151539,0.8181726047404246
782,0.8128677128347236,0.010650334114607654,0.7992058785513265,0.8256449235590335
786,0.8208912952835988,0.010393501447523426,0.8073927628493491,0.8335045119721676
790,0.8245966177104203,0.010251885416413765,0.8113354240038251,0.8370112295355742
794,0.8251537349772397,0.010253451538071598,0.8118491099967846,0.8375227093162823
798,0.8260868862457205,0.010227235558614076,0.8128663816334639,0.838224741712468
802,0.8278110972145873,0.010123042125770082,0.8147112051122402,0.8399197993232176
806,0.8316731083825414,0.010018784446031794,0.8186169937381153,0.8436414003530726
810,0.8360290001055768,0.009865213742548482,0.8233330522136938,0.847956249340407
814,0.8412250721719701,0.009679649337163962,0.8288001211940447,0.8529743307729232
818,0.846152606140704,0.009491339874389621,0.8336915430669428,0.8575451763081972
822,0.8485383932129501,0.009388960589248,0.8364898803151407,0.8599508589226437
826,0.8532744385528822,0.009229524410301943,0.8413757868148044,0.8641177035882329
830,0.8568419212058365,0.0090528378987015,0.8452049317027269,0.8678997222432204
834,0.8583876532875959,0.009030363592258542,0.846779176897605,0.869127323838727
838,0.8597027161297318,0.008963284291373686,0.8480866619658044,0.8705966432584021
842,0.8614499693174495,0.008904298109354952,0.849820074904051,0.8721684560604521
846,0.8645301882783941,0.008779337651271412,0.8532196433247755,0.8751977978094044
850,0.8679200575297626,0.008616239646741587,0.8569378104796697,0.878205676675386
854,0.869802359369912,0.00853887739553415,0.8587777911636812,0.8801046847675863
858,0.8716375017173381,0.00846589780520741,0.8607945291362203,0.8818463154351522
862,0.8726439001772399,0.008399344324554577,0.8618410360993193,0.8827621926359497
866,0.8717539550495975,0.008510279187988783,0.860702266954784,0.8820009320071182
870,0.8713866028120262,0.00847013155020434,0.860487647534412,0.8816176351550389
874,0.8719372844483942,0.008442987034263345,0.8610012933942257,0.8819139684867597
878,0.8736256433193881,0.008391512395712295,0.8627282197376729,0.88350325967032
882,0.8727740249047191,0.00842710732407938,0.8618863844748007,0.8829342546870725
886,0.871742640271899,0.008429185535014415,0.8609110974071064,0.8820605710675701
890,0.871214717228286,0.008475893711885006,0.8603059769303492,0.8813340780685806
894,0.8670554796438269,0.008624032275081664,0.8560291168153584,0.8772447282344931
898,0.8609645745510759,0.008919747932157588,0.8494832972048731,0.8717510206442979
902,0.8630525189390863,0.008846406077787116,0.851633557909384,0.8734088411607356
906,0.8658180629597548,0.008692987324572826,0.8546228269451913,0.8762770968366597
910,0.8673438805463406,0.00865665190064945,0.8563235384668313,0.8777148568498981
914,0.8708279684353004,0.00848040615006772,0.8599762345734057,0.8811209526885396
918,0.8716259102177981,0.008439022666263512,0.8608267934283981,0.8817414245654025
922,0.8676292818988639,0.00867234490530292,0.8563977404590868,0.8779958298614503
926,0.8655278327893973,0.008715979370368117,0.8542697093047675,0.8758090774280732
930,0.8579733800040923,0.00902724463574151,0.8462105792968966,0.86876004743723
934,0.836318519048004,0.009825127610700361,0.8234724176466874,0.8482872751432896
938,0.7891573327107193,0.011352492180919644,0.7745554422570007,0.8028957158802367
942,0.7631222731920487,0.011945975190807917,0.7475233661313847,0.7776901791022924
946,0.7329194027417828,0.012535818014479392,0.7166158412359556,0.7481055479904206
950,0.7122548222052746,0.012859840683386954,0.6954183315420885,0.7279139292522088
954,0.703505135203371,0.012971513897604557,0.6860871109506597,0.7193766311471989
958,0.6916749547604867,0.013145292374484644,0.6745094158272267,0.7082129792757764
962,0.6829356331331009,0.013270047553252366,0.6653483680566153,0.699033927541585
