Wavelength_nm,w_mean,w_std,w_ci_low,w_ci_high
390,0.0020265636809815983,0.0031300248093472016,0.0,0.010917576815736107
394,0.0032746363798535336,0.0037240716076237905,0.0,0.01302382212876483
398,0.006024927749638163,0.004343853074700051,0.0,0.016069441297688326
402,0.010701337325879842,0.004778020852858612,0.00045302467569979766,0.021684064189077305
406,0.01849846855448033,0.005230727032716913,0.007815681973125049,0.029500538721822938
410,0.022882072327823855,0.004832210071512468,0.01312009909809979,0.033725294524363396
414,0.027604610469534507,0.005117156694085636,0.017107070010507253,0.038791112463481096
418,0.03242726752218825,0.005173650657736791,0.022061008302060345,0.043440860451624354
422,0.03530610664869199,0.005461115881797251,0.023946564406354124,0.046881657017955776
426,0.03976123510894892,0.005202606669226049,0.02851436865176812,0.05072048740301882
430,0.04420016465549014,0.005059144294123732,0.03355568775071709,0.05493402336473629
434,0.04880965293717534,0.0049489796458212455,0.03800982232136792,0.05943215847698951
438,0.053352965154939785,0.005102411245136665,0.04287136118843486,0.06473827986035025
442,0.059920652665627704,0.004971745656941027,0.04944158114065133,0.07030735613643316
446,0.06628081960744953,0.004923791285890527,0.05559325277119585,0.0760084593636814
450,0.07448011439698755,0.00484958671180669,0.06431762289594486,0.08546736018516243
454,0.09090270231517772,0.004979562152812257,0.08095826969089936,0.10166700523992336
458,0.10456935043736287,0.004970506509227441,0.09437738985903897,0.11437179380124253
462,0.11007622948222205,0.004840935157821517,0.10014123511839403,0.12013813887232735
466,0.11235566380913849,0.004760898480199121,0.10212639942744309,0.12218467935962894
470,0.11407382387270183,0.004939716956323895,0.10409062495520245,0.12511171980650723
474,0.11596151662833971,0.004641278555820372,0.1060952224998492,0.1252494921298161
478,0.11871399472976081,0.004877351012952103,0.10878983054949506,0.12900193443249916
482,0.11925752831744164,0.005094921420202637,0.10886036860207027,0.12965917773448224
486,0.11990038071803802,0.004807373040483653,0.10953182783526821,0.12981515643355387
490,0.1203897439256272,0.0049285365251752426,0.11027641881214843,0.13076502041024918
494,0.12348293916537849,0.004823277357747839,0.1132793148542676,0.1335771904233139
498,0.12514647126938605,0.0046789834489906895,0.11570857076786041,0.13495508082337193
502,0.12730603012163405,0.004928600226923918,0.1174798148275705,0.13744508482213763
506,0.13018631176985876,0.0050016477867501925,0.12040610809884535,0.1403371462324852
510,0.13636357083839198,0.004906508597799218,0.1261271584263505,0.1457470096211999
514,0.1479526517730335,0.004807020937335691,0.13785929641579514,0.15831711654486597
518,0.16046300514064463,0.0047136213652187965,0.15072068591854115,0.1700067907520413
522,0.1716867992003068,0.004655500930313548,0.1624598495504659,0.18162357107955032
526,0.1825335464531025,0.004641520825606353,0.173426139635531,0.1923578227847158
530,0.19106028050390894,0.004626102936661331,0.18169202447388372,0.20070242406971667
534,0.19672881818246396,0.004538017745817285,0.18745440033619698,0.2061875046496961
538,0.2026519688407109,0.004542806096904196,0.1935105174691437,0.21239636829964686
542,0.2035468502237212,0.004666800366240496,0.19368726454178245,0.21338931792690038
546,0.20010117119453724,0.0045337760696290115,0.1906205703430312,0.20937935770741006
550,0.20054716634888708,0.004597422354383822,0.19060390583635842,0.21012675250732862
554,0.20524372026833568,0.00466012848462248,0.19552921844091462,0.2151360681697766
558,0.20813210008542235,0.004746293245488598,0.19865012860649262,0.21800450855830764
562,0.2043563347575278,0.004701878398955229,0.19430161322416542,0.21382327593940414
566,0.19795356600875447,0.004640441403085907,0.18853804911203467,0.20744928560002235
570,0.19029855764785467,0.004642866708402786,0.18066182857138055,0.19979366184280653
574,0.18317706855123791,0.0048287014104608375,0.1737760680695367,0.1934086551763004
578,0.17688322456124078,0.004471850512988251,0.167642557754822,0.18636622382706367
582,0.17542416250975112,0.004786603901383588,0.16531245794997057,0.18504970787705893
586,0.1750993580610442,0.004644146874717848,0.16527032168078484,0.18492428800365704
590,0.1751373794240631,0.00474662818679023,0.1655980411492653,0.18513370604886603
594,0.1763327365864231,0.004677087225268434,0.1665023829022362,0.18606093356811054
598,0.1781103463224731,0.004633028950369215,0.16829982376566727,0.1879503406071205
602,0.17813353411382157,0.0046930667752561024,0.1685106651053354,0.1876875447186282
606,0.176593608509978,0.004769160410039877,0.16705171486990317,0.18678422624278587
610,0.17488198769097502,0.0047319899980624025,0.16520891429216203,0.1843977214020348
614,0.17410318021300716,0.004891073524526409,0.16442074112809169,0.18443400385238962
618,0.17384439690895412,0.004657011402223018,0.16434589103691366,0.18414945738467411
622,0.1736190114827684,0.004596855140062692,0.16406425773043576,0.18307601374966212
626,0.17400328659980951,0.0045016958479601995,0.16460140269854348,0.18284139033974758
630,0.17522504024963068,0.004769892169923867,0.1654195555078362,0.18497635685774685
634,0.17293106532110833,0.004953704079404197,0.16214095733124972,0.18278036909319217
638,0.17093117028073393,0.004660170192789864,0.16168502410947447,0.18089636010994678
642,0.1687790618057553,0.004658907834809567,0.15942699145769795,0.17840861898761998
646,0.16564471739926992,0.004860831180509385,0.1551670279871625,0.1756379041491762
650,0.1623555624548456,0.00465168905529149,0.15319498236305099,0.1722447038323791
654,0.15677720076878934,0.004802210006303875,0.14684950031902616,0.16679950944303285
